fips,state,county,lat,lon,total_population,area_sqmi,population_density_per_sqmi,num_deaths,years_of_potential_life_lost_rate,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,average_number_of_mentally_unhealthy_days,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,num_alcohol_impaired_driving_deaths,num_driving_deaths,percent_driving_deaths_with_alcohol_involvement,num_chlamydia_cases,chlamydia_rate,teen_birth_rate,num_uninsured,percent_uninsured,num_primary_care_physicians,primary_care_physicians_rate,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,num_some_college,population,percent_some_college,num_unemployed_CHR,labor_force,percent_unemployed_CHR,percent_children_in_poverty,eightieth_percentile_income,twentieth_percentile_income,income_ratio,num_single_parent_households_CHR,num_households_CHR,percent_single_parent_households_CHR,num_associations,social_association_rate,annual_average_violent_crimes,violent_crime_rate,num_injury_deaths,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,num_workers_who_drive_alone,percent_long_commute_drives_alone,life_expectancy,num_deaths_2,age_adjusted_death_rate,num_deaths_3,child_mortality_rate,num_deaths_4,infant_mortality_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,num_hiv_cases,hiv_prevalence_rate,num_food_insecure,percent_food_insecure,num_limited_access,percent_limited_access_to_healthy_foods,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_motor_vehicle_deaths,motor_vehicle_mortality_rate,percent_insufficient_sleep,num_uninsured_2,percent_uninsured_2,num_uninsured_3,percent_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,average_grade_performance,average_grade_performance_2,median_household_income,percent_enrolled_in_free_or_reduced_lunch,segregation_index,segregation_index_2,homicide_rate,num_deaths_5,suicide_rate_age_adjusted,num_firearm_fatalities,firearm_fatalities_rate,juvenile_arrest_rate,average_traffic_volume_per_meter_of_major_roadways,num_homeowners,percent_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,population_2,percent_less_than_18_years_of_age,percent_65_and_over,num_black,percent_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,percent_asian,num_native_hawaiian_other_pacific_islander,percent_native_hawaiian_other_pacific_islander,num_hispanic,percent_hispanic,num_non_hispanic_white,percent_non_hispanic_white,num_not_proficient_in_english,percent_not_proficient_in_english,percent_female,num_rural,percent_rural,num_housing_units,num_households_CDC,num_below_poverty,num_unemployed_CDC,per_capita_income,num_no_highschool_diploma,num_age_65_and_older,num_age_17_and_younger,num_disabled,num_single_parent_households_CDC,num_minorities,num_limited_english_abilities,num_multi_unit_housing,num_mobile_homes,num_overcrowding,num_households_with_no_vehicle,num_institutionalized_in_group_quarters,percent_below_poverty,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_single_parent_households_CDC,percent_minorities,percent_limited_english_abilities,percent_multi_unit_housing,percent_mobile_homes,percent_overcrowding,percent_no_vehicle,percent_institutionalized_in_group_quarters,percentile_rank_below_poverty,percentile_rank_unemployed,percentile_rank_per_capita_income,percentile_rank_no_highschool_diploma,percentile_rank_socioeconomic_theme,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_disabled,percentile_rank_single_parent_households,percentile_rank_household_comp_disability_theme,percentile_rank_minorities,percentile_rank_limited_english_abilities,percentile_rank_minority_status_and_language_theme,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_overcrowding,percentile_rank_no_vehicle,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
37125,North Carolina,Moore,35.310647110728794,-79.48137901001779,93070,697.671599266678,133.400872413075,1213.0,7704.6850801,15.077361990999998,3.7466326082999997,3.9907644559,8.8084991931,14.276149569000001,26.3,8.0,26.9,69.33153535,16.059053288,35.0,95.0,36.842105263,326.0,335.2,22.881739918,8782.0,11.863239088,109.0,112.06613,59.0,59.78801,227.0,230.03182,4379.0,49.0,57.0,89.4,15551,21722,71.591013719,1556.0,41079.0,3.7878234621,14.9,111811.0,23246.0,4.809902779,5983.0,20202.0,29.615879615999997,114,11.720677743,142.0,155.40525751,395.0,82.43747795600001,10.4,True,12.670462067999999,11.276681434,1.7344101681,0.7017079306,83.387010199,40986.0,33.6,79.357025706,1213.0,333.57898721,43.0,52.446699517,42.0,5.8075221239,11.493134805,12.299816387,11.2,,,11750,12.5,3678.1081668000006,4.1679696384,39.0,13.368892302,129.0,19.514704103,31.048576835,7684.0,14.373363262,1209.0,5.595408895299999,167.20375,10.726643598999999,3.3134950902999996,3.0884342376,59471.0,39.507352941,32.551120235,28.281208166,4.6895800557,80.0,16.016946671,67.0,13.983065881,9.142857142899999,65.49787231100001,29353,75.331707943,4642.0,12.231561751,98682,21.30682394,23.943576336,11714,11.870452565,917,0.9292474818,1548,1.5686751383000002,166,0.1682171014,6709,6.7986056221,76232,77.25015707,1230,1.3626393105,51.826067571,44704.0,50.65781273,45323,37766,13478,2927,29679.0,6997,22179,19821,13530,2472,21084,1368,1256,6746,654,1948,1318,14.6,7.3,10.4,23.8,21.3,15.0,6.5,22.7,1.6,2.8,14.9,1.7,5.2,1.4,0.4285,0.5699,0.1697,0.3292,0.3483,0.9096,0.3343,0.4639,0.2133,0.4104,0.611,0.7042,0.687,0.4903,0.6377,0.4435,0.3814,0.3244,0.3636,0.4101
37127,North Carolina,Nash,35.9672638423883,-77.98643010025691,94385,540.442303054828,174.643989684917,1672.0,10356.234884,19.674727936,4.2129232738999995,4.1377069969999996,9.3001471966,18.299857696,41.9,6.8,25.3,46.439899833000005,15.298708499000002,34.0,122.0,27.868852459,639.0,679.9,29.145775736999997,9242.0,12.301344336,53.0,56.388380000000005,54.0,57.43703000000001,110.0,117.00136,6358.0,48.0,55.0,82.8,12378,21668,57.125715341,2191.0,43288.0,5.0614489004,22.8,97839.0,19144.0,5.110687421600001,8418.0,20754.0,40.560855739000004,110,11.703248183,400.5,444.15117775,384.0,81.65209403600001,10.5,True,15.417121047,12.539616922,2.9171210469,1.4858233369999998,84.474571442,42118.0,25.0,75.14690141199999,1672.0,479.70068791,62.0,74.028966818,63.0,8.4768568353,13.039605515999998,13.065973554000001,14.9,,,16830,17.9,5439.5396861,5.675646584,68.0,24.112449116,130.0,19.664523234,35.295772111,8396.0,15.32508305,956.0,4.4335203821,104.23758000000001,5.9486166008,2.8950270886,2.7966485044,50122.0,75.11502563399999,33.357922589,30.018214781999998,9.0759338001,66.0,13.982924353,80.0,17.010852924,17.671232877,90.30204285200001,24114,65.669934641,4637.0,13.250843002,94016,21.881381891999997,18.535142954,38013,40.432479578,939,0.9987661675,970,1.0317392784000001,76,0.0808373043,6658,7.0817733151999995,46418,49.372447243,1206,1.3593786986,52.065605854,45584.0,47.562604341000004,42404,36678,16057,4354,24106.0,10249,15400,21485,14935,4094,45737,1189,975,7973,1069,3175,2132,17.4,9.5,15.9,16.3,22.8,16.1,11.2,48.5,1.3,2.3,18.8,2.9,8.7,2.3,0.6097,0.8109,0.5119,0.6479,0.6893,0.3999,0.5304,0.5648,0.8567,0.7549,0.8768,0.6641,0.8236,0.4263,0.7504,0.7628,0.8274,0.5622,0.8883,0.8606
37129,North Carolina,New Hanover,34.232728327288605,-77.8846077673587,216430,191.887017528396,1127.90329844994,2726.0,7399.651214899999,15.825482193,3.9357727244,4.2683146795999996,7.9679246484,15.852352644000002,26.4,7.2,22.8,89.321399142,20.765780249000002,30.0,90.0,33.333333333,1257.0,553.3,14.679680843,22417.0,12.258971246,213.0,93.75083000000001,173.0,74.48100000000001,947.0,407.70814,4327.0,53.0,57.0,86.0,43802,58162,75.310340085,4487.0,120980.0,3.7088775004000003,19.3,109524.0,21085.0,5.1944036045,15534.0,41949.0,37.030680112,218,9.595154886900001,974.5,446.98656747,880.0,78.598727594,8.4,True,19.464285714000003,17.743490839,1.7745535713999998,0.6305803571,81.621238674,107276.0,18.2,79.237937752,2726.0,337.35548880000005,90.0,52.813492087,76.0,4.714640198500001,12.168624726,13.170120954000001,7.6,,,33660,15.3,15539.881262,7.6676919586,241.0,35.287830091,168.0,10.89415036,30.166676658000004,20401.0,14.531144272,2248.0,5.0339252525,192.44513,6.527924559,3.3791503639999996,3.3045131952999998,53419.0,49.131646655,46.045744318000004,38.028438806,6.2252287772,172.0,14.924344672,147.0,13.129560178,11.164383562000001,275.93870313,53572,57.213037721000006,16939.0,18.721264368,232274,18.426513514,17.742407674000003,30748,13.237813960999999,1307,0.5626975038,3627,1.5615178625,260,0.11193676429999999,13024,5.6071708413,179674,77.354331522,2684,1.2605851106000001,52.321826808000004,4489.0,2.2149634622,105579,89599,37167,8872,30375.0,11320,34083,41907,26715,7592,50039,4207,14834,4835,1588,5479,6860,17.7,7.7,7.7,15.7,19.4,12.5,8.5,23.1,2.1,14.1,4.6,1.8,6.1,3.2,0.6291,0.6205,0.1423,0.1356,0.3594,0.3346,0.1442,0.2267,0.5174,0.0742,0.617,0.7695,0.7358,0.9401,0.2018,0.4607,0.5339,0.6928,0.6635,0.4043
37131,North Carolina,Northampton,36.417768874489106,-77.3968637294203,20628,536.688443734418,38.4357074217306,374.0,10886.900124,23.455464518000003,4.6825244599,4.455588585,11.615384615,19.471204783,33.5,5.8,36.4,18.919408118,12.003405127999999,12.0,35.0,34.285714286,128.0,644.4,40.844298246,1621.0,11.491563874,1.0,5.03474,6.0,30.494,10.0,50.82334,5886.0,50.0,49.0,63.4,1881,4020,46.79104477600001,392.0,7628.0,5.13896172,34.3,72832.0,15123.0,4.8159756662,2169.0,3596.0,60.31701891,26,13.09032323,41.5,253.40416438,86.0,85.634341362,9.6,False,17.820069204,17.374334713,1.2110726644,0.2306805075,81.963698728,6997.0,40.3,76.37254846399999,374.0,456.11542513,12.0,82.97033810399999,,,14.860908542999999,14.490212525,21.9,,,4680,22.9,1561.3547632000002,7.0652733753999994,11.0,18.475595418,32.0,22.425610047,39.511165003,1485.0,13.847444982999999,150.0,4.2040358744,30.494,,2.7705698681,2.7043745694,37233.0,89.32885906,30.272990108000002,30.723585924,9.1104040815,12.0,12.094250899,21.0,20.910711263,28.461538461999996,26.52935644,5957,69.042651831,1193.0,15.238216885999998,19676,17.371416955,25.869079081,11189,56.866232974,126,0.6403740598,58,0.2947753608,6,0.0304940028,451,2.2921325473,7647,38.864606627,113,0.5867082035,51.224842448000004,19749.0,89.366034662,11542,8670,5616,1042,18836.0,3277,4720,3892,4635,1191,12718,121,69,2415,106,1056,793,28.5,12.7,21.7,22.9,18.9,23.4,13.7,61.7,0.6,0.6,20.9,1.2,12.2,3.8,0.9526,0.951,0.8886,0.8609,0.9564,0.8841,0.1146,0.9446,0.9634,0.9688,0.9395,0.4438,0.7332,0.0987,0.8007,0.248,0.9519,0.7514,0.6743,0.951
37133,North Carolina,Onslow,34.7323970011439,-77.43277900618742,185755,762.057842145222,243.75446288577302,2052.0,8359.8363909,18.047138427,4.0676679281,4.1401958215,6.6769336071000005,17.795532165,29.3,7.1,24.7,48.548140315,22.276464231,35.0,105.0,33.333333333,1777.0,916.5,50.884361858000005,13652.0,8.7948617186,64.0,33.0079,192.0,97.1252,421.0,212.96722999999997,4759.0,44.0,42.0,88.9,38943,55538,70.11955778,3040.0,64341.0,4.7248255389,20.8,88036.0,25007.0,3.5204542728,13064.0,46952.0,27.824160845,133,6.8594534099,320.0,209.04716953,653.0,68.548370165,9.5,False,14.74415263,13.40356564,1.764189351,0.43106889119999997,72.46301925,98700.0,30.1,76.71873399399999,2052.0,446.59162011,132.0,69.413039134,184.0,6.4049011417,12.435918538,12.695751477,8.9,,,28160,14.6,18108.409668,10.186311493,129.0,22.290880438000002,156.0,11.808386225,36.889837153,12200.0,11.198208287,1604.0,3.3382588607,98.64278,7.5992292871,3.1949079730000003,2.9015158626999997,50531.0,44.370342772,33.776460924,28.682904373000003,5.374329628099999,187.0,20.943218159,145.0,15.221307310999999,24.921875,89.481069449,33808,52.771404043000004,8299.0,13.440111421,197683,24.492242631,9.240045932100001,29184,14.763029699,1877,0.949499957,4282,2.1660942013,616,0.3116100019,25261,12.778539379000001,130276,65.901468513,1229,0.6968305267,44.788373305,46841.0,26.34891884,75588,62633,23890,8257,22590.0,9007,15857,47224,25470,6634,61092,1396,4908,11493,1109,3072,12948,13.9,11.8,9.0,8.5,25.4,16.4,10.6,32.9,0.8,6.5,15.2,1.8,4.9,7.0,0.3852,0.9293,0.6301,0.2286,0.5642,0.0121,0.8491,0.5934,0.8045,0.688,0.73,0.5349,0.6527,0.7841,0.6482,0.4604,0.3298,0.8774,0.7997,0.7256
37135,North Carolina,Orange,36.0611145847661,-79.12066947402941,139807,397.53257480662995,351.686902810432,1087.0,4510.3406232,14.291492143,3.6831402616,3.7300769556,7.1206690562,14.241707251,22.9,7.5,17.8,84.098773552,17.836757597000002,16.0,52.0,30.769230769,777.0,536.1,5.0421523939999995,12397.0,10.531994427,272.0,187.65608999999998,314.0,215.02872999999997,924.0,632.7597,2835.0,47.0,61.0,88.392602206,27905,34636,80.56646264,2534.0,77797.0,3.2571950075,10.8,157038.0,28037.0,5.6010985483,7104.0,28360.0,25.049365303000002,155,10.693637631,228.0,159.92480728,320.0,44.78386885,10.7,True,17.456021651,15.51064456,1.9621109608,0.4639474193,67.373894084,71547.0,31.9,82.08650346399999,1087.0,230.6731656,47.0,40.985393503000005,37.0,4.2475031569,11.252064064,11.656032773,5.8,,,18030,12.7,11934.724343,8.9197572089,57.0,13.170998847,73.0,7.3526745606,28.883769017,11069.0,12.463826864000001,1525.0,4.9905098501,228.04002000000003,3.0648492358999997,3.5305166338,3.4831788376999997,71920.0,29.762368524,28.679697473,23.04228971,2.6187608024,70.0,9.4668632188,41.0,5.737933196499999,4.7222222222,281.08393934,32539,61.944830475,7832.0,15.332811276,146027,19.657323646,13.996726633,16619,11.380772049,892,0.6108459394,12089,8.2786060112,104,0.0712197059,12583,8.616899614500001,101106,69.23788066600001,4075,2.9887417947,52.24239353,38176.0,28.531924275999998,56474,51728,18713,4444,37103.0,6521,15694,28505,12130,3778,42451,4367,8576,4329,1015,2622,10593,14.5,5.9,7.6,11.2,20.4,8.7,7.3,30.4,3.3,15.2,7.7,2.0,5.1,7.6,0.4212,0.3677,0.0372,0.1296,0.1945,0.057,0.235,0.0299,0.3244,0.0166,0.7033,0.8571,0.8364,0.9526,0.3566,0.5237,0.3626,0.8921,0.7921,0.2945
37137,North Carolina,Pamlico,35.143457001483306,-76.74070224379929,12892,336.50976374779,38.310924046954,214.0,8789.4127351,17.511145131,4.0855335459,4.125336658,9.3289689034,15.961985424000002,37.2,7.8,31.0,54.86153378,14.548633324,4.0,11.0,36.363636364,43.0,338.9,26.934378061,1062.0,12.724658519,6.0,47.28505,4.0,31.57064,10.0,78.9266,3806.0,57.0,57.0,87.4,1553,2611,59.479126771000004,219.0,5348.0,4.0949887809,29.3,91720.0,19537.0,4.6946818857,646.0,1954.0,33.060388945999996,9,7.0927575065,20.5,165.46269018,81.0,126.74271229,8.6,False,12.617702448,10.19047619,2.3352165725,0.9416195856999999,74.808020478,4688.0,40.1,78.077503006,214.0,373.17383506,,,,,12.593127015,12.843313499999999,15.7,,,1840,14.4,309.84687544,2.3573255892,13.0,34.04924044,14.0,15.566625155999999,32.229134396999996,947.0,14.684447201,128.0,6.3429137760000005,47.355959999999996,,3.0296129394999998,2.8065111933999995,46447.0,70.731707317,25.214764000000002,21.146430433,,17.0,24.902529013000002,15.0,23.470872646999997,,31.743986888000002,4020,75.112107623,554.0,11.283095722999999,12670,14.830307814000001,29.826361484,2382,18.800315706,99,0.7813733228,74,0.5840568272,25,0.1973164957,522,4.1199684294,9408,74.254143646,158,1.2867497353,49.392265193,13144.0,100.0,7581,5308,1773,487,24332.0,1310,3323,2115,2603,316,3298,107,53,2126,125,340,673,14.5,9.0,13.3,25.8,16.4,21.3,6.0,25.6,0.9,0.7,28.0,2.4,6.4,5.2,0.4212,0.767,0.4925,0.5291,0.574,0.9529,0.0315,0.8859999999999999,0.1484,0.4928,0.6485,0.5454,0.6119,0.1172,0.9209999999999999,0.6402,0.5801,0.8195,0.7864,0.6714
37139,North Carolina,Pasquotank,36.295480897650705,-76.2839888911095,39909,226.8798865779,175.90364929196602,644.0,8802.2952375,18.892109396,4.0842789887,4.1860348439,9.3997071742,18.119296578,39.2,6.1,27.7,68.80057057100001,15.588814718,7.0,21.0,33.333333333,325.0,817.8,22.911338448000002,3786.0,12.218815556,27.0,67.93649,19.0,47.932590000000005,78.0,196.7759,5308.0,47.0,44.0,82.7,6139,10018,61.279696546000004,813.0,17062.0,4.7649747978,28.2,94266.0,19228.0,4.9025379655000005,3030.0,8656.0,35.004621072,51,12.832448480999998,152.0,382.18322165,136.0,68.389134173,8.5,False,19.602467443,17.150857543,2.8786840301999996,0.5140507196999999,81.929950822,16674.0,32.9,76.193947041,644.0,444.89163981,19.0,53.82131324,20.0,5.925925925900001,12.851215452,13.142134157000001,11.5,,,7310,18.5,5069.6076419,12.467985642,26.0,21.80366637,32.0,11.451720263,38.916886762,3422.0,15.284974092999999,399.0,4.420073114,141.27501,,3.0267447482999996,2.8821074491000003,46355.0,66.18645471100001,24.868038363,23.077341532,6.0837263898,35.0,16.452402396,33.0,16.594422263,26.206896551999996,66.578781749,9020,61.028416779,2511.0,17.617343717,39639,22.255859129,16.877317793,14194,35.808168723,241,0.6079870834000001,636,1.6044804359,34,0.0857741114,2257,5.6938873332,21601,54.494311158,314,0.8488092342,51.075960544,16801.0,41.319692088000004,16922,14590,6521,1528,22549.0,3884,6068,8779,5649,1788,18003,238,852,1942,420,1587,2305,17.4,8.5,14.6,15.2,22.0,14.7,12.3,45.1,0.6,5.0,11.5,2.9,10.9,5.8,0.6097,0.7163,0.6345,0.5944,0.6804,0.2833,0.4164,0.4308,0.9239,0.5288,0.8539,0.45299999999999996,0.6826,0.7093,0.5202,0.7558,0.9252,0.8399,0.9758,0.8462
37141,North Carolina,Pender,34.5248168003333,-77.9051056974464,56358,871.295218832768,64.6830130383363,935.0,9391.115577,16.822267046,3.9917432095,4.1983579761000005,8.7917146145,16.318567344,30.6,7.9,25.7,60.198785836000006,17.119303367,21.0,95.0,22.105263158000003,225.0,369.1,23.509032418,6753.0,13.716409725,17.0,27.88805,21.0,33.7827,53.0,85.26109,4868.0,48.0,48.0,89.5,8400,14022,59.905862217,1158.0,28265.0,4.096939678,21.9,106958.0,21013.0,5.0900870889,3501.0,13208.0,26.506662629,55,9.0226057285,85.5,149.85014985,257.0,86.803503214,9.4,False,15.972729485999999,14.310776942,1.9478938397999999,0.7548088629,81.665077852,25176.0,50.5,76.816486775,935.0,408.88357037,38.0,71.189044381,35.0,7.954545454500001,12.186455455,12.594159176,17.2,,,7620,13.2,1651.769143,3.1632785166,50.0,27.440864936,86.0,21.203155819000003,32.359058688000005,6015.0,16.822821983,808.0,5.7029926595000004,48.261,6.1147372037,3.2377320457,3.1891694483,54900.0,45.67653277,56.092606131000004,46.914926883999996,3.9447731755,62.0,21.027009528,47.0,15.874570627,20.425531915,30.896800803,17520,80.492511256,3034.0,14.700324627999999,62162,22.169492616,18.001351308,9100,14.639168624000002,559,0.8992632155,421,0.6772626362999999,54,0.0868697918,4605,7.4080628036,46744,75.19706573100001,759,1.3633669234999999,50.11100029,35902.0,68.75538617699999,27363,20534,10304,2605,24031.0,5716,9665,12651,9809,1448,14383,685,552,6907,399,1045,1137,18.7,9.9,14.5,17.1,22.4,17.9,7.1,25.5,1.3,2.0,25.2,1.9,5.1,2.0,0.6883,0.8405,0.518,0.5893,0.7046,0.4782,0.4884,0.7068,0.2862,0.4416,0.6482,0.6543,0.68,0.3833,0.8835,0.5189,0.3626,0.5161,0.5683,0.6845
37143,North Carolina,Perquimans,36.205854891107705,-76.441144821938,13470,247.14376510295202,54.502689939958,228.0,8466.9589616,17.82130568,4.1862663229,4.2757474401,6.8886337543,16.788920865999998,34.3,7.5,27.3,20.671969078,13.726143034000001,1.0,6.0,16.666666667,75.0,556.6,28.404344194,1220.0,12.400894490999999,1.0,7.4217,2.0,14.900910000000001,6.0,44.702729999999995,4221.0,48.0,50.0,89.9,1613,2644,61.006051436999996,242.0,5046.0,4.7958779231,27.6,89928.0,19180.0,4.6886339937,896.0,2569.0,34.877384196,17,12.616891792,20.0,150.97188149,52.0,77.453565098,8.5,False,16.46234676,15.630550622000001,1.7513134850999998,0.5253940455,80.864079526,5231.0,45.1,78.072116671,228.0,396.86591339,,,,,13.112819387,13.680488814,16.8,,,2250,16.7,147.77974611,1.0984891556,,,21.0,22.269116976,32.810899793000004,1069.0,14.496880933,165.0,6.360832690800001,29.801820000000003,,3.2044946395999996,3.3621828408999996,48337.0,59.633027523,10.894185005999999,10.379633665,,10.0,13.921821383,11.0,16.384408002,25.555555555999998,20.125728804,4388,74.134144281,971.0,17.385854969,13422,18.343018924000003,26.843987483000003,3055,22.761138429000003,75,0.5587840857999999,72,0.5364327224000001,2,0.014900908999999999,354,2.6374608851,9696,72.239606616,128,0.9963415582999999,51.92966771,13453.0,100.0,7025,5710,2208,637,25407.0,1512,3305,2725,2378,567,3793,98,50,1670,98,480,90,16.5,10.6,15.1,24.5,20.2,17.8,9.9,28.2,0.8,0.7,23.8,1.7,8.4,0.7,0.5536,0.88,0.4129,0.6125,0.6527,0.9296,0.2181,0.6991,0.7358,0.8739,0.6823,0.5084,0.609,0.1207,0.8618,0.439,0.8071,0.0729,0.3789,0.6769
37145,North Carolina,Person,36.3900294154261,-78.9718001043558,39196,392.334284351998,99.9046006513002,672.0,9894.7850468,18.749314576,4.2371400492,4.3068208053,9.4162612926,18.136629665999997,29.2,7.3,31.9,51.776302453,14.806070325,8.0,29.0,27.586206896999997,240.0,609.6,35.692155162,3687.0,11.674001835999999,15.0,38.10008,16.0,40.49915,35.0,88.5919,4368.0,46.0,56.0,87.3,5546,9082,61.065844528,748.0,18261.0,4.096161217900001,23.4,91341.0,20372.0,4.4836540349,3798.0,8233.0,46.131422325,58,14.732029464000002,88.5,225.33705076,177.0,90.052505189,10.1,False,16.542810985,12.608409987,3.2633279482999997,1.1954765751,85.588602566,17618.0,50.0,76.046899845,672.0,444.92108715,26.0,77.408598309,28.0,9.8004900245,13.029086950999998,13.381228668,9.3,,,6350,16.2,1710.0343554,4.3331500997,25.0,21.157573142,52.0,18.902492221,34.521530759,3319.0,14.197715703,410.0,4.7338644498,106.31026999999999,,3.2542152952,3.1790083144,50149.0,63.5,27.123191748000004,25.072303183000002,5.089132521,36.0,16.940756225999998,44.0,22.385933493000003,22.068965517,69.958192844,11834,75.165142276,2042.0,13.455455983,39507,20.907687245,19.553496849000002,10559,26.726909155,351,0.8884501481,176,0.4454906725,10,0.02531197,1757,4.4473131344,26105,66.076897765,243,0.6524190517,51.616169286,29804.0,75.521994729,18205,15474,7127,2495,22049.0,4213,6795,8587,7564,1528,13135,311,269,4134,509,1203,513,18.5,13.1,15.3,17.3,21.9,19.5,9.9,33.5,0.8,1.5,22.7,3.3,7.8,1.3,0.6756,0.958,0.6746,0.6211,0.7854,0.5018,0.4043,0.7994,0.7281,0.8052,0.7367,0.5384,0.6603,0.2716,0.8418,0.8157,0.7587,0.2773,0.7364,0.8402
37147,North Carolina,Pitt,35.5933036268666,-77.37449826812659,175150,652.365340003136,268.484527395582,2008.0,7563.233737899999,18.371780019000003,4.2968821320999995,4.1449189414,9.9082568807,17.373690184,35.9,6.7,27.6,71.972310108,17.297610592,24.0,111.0,21.621621622,2094.0,1169.6,18.712173092,16127.0,10.792705370999998,190.0,106.12035,154.0,85.59645,642.0,356.83716,5156.0,48.0,51.0,84.7,32908,45188,72.82464371100001,3811.0,89961.0,4.2362801658,26.5,95277.0,16773.0,5.6803791808,16658.0,37853.0,44.00708002,166,9.2715675652,719.5,414.16627092,598.0,67.390001037,9.8,False,21.292057263,19.694271297,1.9475328828,0.5886200131,83.587934337,82482.0,22.3,78.476446162,2008.0,371.16211008,117.0,75.781128556,154.0,10.425834405,13.429209896,13.601058350999999,9.4,,,35400,20.1,5307.148198100001,3.1562362907,115.0,21.448181194,160.0,12.963978775,38.117467837,14741.0,13.185152057,1596.0,4.0187339476999995,173.41619,5.5538197157,3.0768848739999997,3.0029641629,43303.0,62.964152381999995,32.933170773,28.544344846999998,5.9958401833,96.0,11.170607464000001,98.0,11.043846324,27.461538461999996,111.55030832,36232,52.381847359,14290.0,21.415297925999997,179914,21.314072279,13.222428494,62987,35.009504541,936,0.5202485632,3938,2.188823549,271,0.15062752199999999,11420,6.3474771279999995,97777,54.346521116000005,2217,1.3280936435,53.043676423,42770.0,25.435925494,76744,68804,41412,10571,24066.0,11648,19902,38608,21458,7274,77864,2317,11039,10019,1339,5409,6276,24.5,11.5,11.2,11.4,22.0,12.3,10.6,44.5,1.4,14.4,13.1,1.9,7.9,3.6,0.8898,0.9182,0.5161,0.3919,0.7268,0.0675,0.4253,0.2114,0.8023,0.1662,0.8491,0.6772,0.8157,0.9436,0.5807,0.5205,0.7659999999999999,0.7294,0.9459,0.8004
37149,North Carolina,Polk,35.279314714559796,-82.1696294555468,20324,237.777580006516,85.4748374486907,313.0,7363.552161,14.56292343,3.7013120404000004,3.9339967714,7.3929961089,13.802679907,33.3,8.6,27.1,67.313505607,14.859975795999999,3.0,19.0,15.789473684,47.0,228.6,22.54605444,2028.0,14.28370193,11.0,53.50715,7.0,33.96245,38.0,184.36757,3029.0,41.0,44.0,92.0,2320,3683,62.992125984,336.0,8969.0,3.7462370387,20.4,91375.0,24394.0,3.7457981471,792.0,3424.0,23.130841121,45,21.889288841,12.5,63.43245712,109.0,106.62649424,9.5,False,15.704387990999999,12.96625222,2.6558891455,0.5773672055,79.68675842399999,8428.0,43.9,79.248801999,313.0,337.03794728,,,,,11.241214507999999,12.060083728,15.2,,,2290,11.2,21.752734741999998,0.106059165,17.0,27.640928085,14.0,9.7965124416,30.216035362,1790.0,16.438607769,259.0,7.3831242873,72.77667,,3.6514311432,3.7650117648,50467.0,70.660036166,35.920374931,15.342329868,,33.0,29.406622366999997,21.0,20.542719073,13.846153845999998,36.499284409,6638,73.372388637,916.0,10.688448075,20611,16.04483043,31.090194556,859,4.1676774538,128,0.6210276066,136,0.659841832,2,0.0097035564,1248,6.055019164500001,18066,87.65222454,130,0.6572295248,52.020765611,18925.0,92.272062409,11497,8662,2902,723,28175.0,1893,5591,3532,3292,521,2426,166,466,1798,231,562,344,14.5,7.8,12.2,27.5,17.4,16.4,6.0,11.9,0.8,4.1,15.6,2.7,6.5,1.7,0.4212,0.6361,0.2375,0.4616,0.4317,0.9748,0.0516,0.5934,0.1528,0.3079,0.4123,0.5403,0.46799999999999997,0.6329,0.6622,0.7144,0.5985,0.4225,0.7654,0.5014
